DRAWPOINT ID,OBS. DATE,Extraction Rate,HOD,Specific UI,%MATERIAL TYPE,%FRAGMENTATION,Water,CLASSDP_ACTUAL,CLASSDP_ACTUAL_Ajd_Smote
P21_46S,4/8/2022,137.2120441,170.9628766,0.2262,71,45.5,2,3,1
P21_47N,4/8/2022,112.1629188,81.55854356,4.17215,41,34.25,2,6,1
P21_47S,4/8/2022,115.1937748,154.3194313,1.01937,29,25.25,2,6,1
P21_48N,4/8/2022,66.39326978,43.9101135,5.00635,29,300,2,3,1
P21_48S,4/8/2022,98.69410466,136.3047588,2.46348,32,34.25,2,6,1
P23_35S,3/29/2022,134.5070271,130.4121601,0.07469,90,47.75,0.01,1,1
P23_36N,3/29/2022,129.196401,110.3217196,1.1118,90,47.75,0.01,1,1
P23_36S,3/29/2022,146.2050335,143.7737983,0.06308,88,45.5,2,3,1
P23_37N,3/29/2022,151.2184186,126.6791903,0.32103,88,50.25,1,2,1
P23_37S,3/29/2022,161.3483014,165.9071153,0.02014,74,166,1,2,1
P23_38N,3/29/2022,182.0843118,166.0895505,0.39837,73,60,0.01,1,1
P23_38S,3/29/2022,169.1482366,180.678226,0.05525,73.5,55.5,0.01,1,1
P23_39N,3/29/2022,177.2981584,168.022173,0.23226,76,45.5,0.01,1,1
P23_39S,3/29/2022,144.0426315,193.0855064,0.08551,76,115.25,0.01,1,1
P23_40N,3/29/2022,181.0045838,184.8487373,0.61417,80,50.5,0.01,1,1
P23_40S,3/29/2022,150.7073693,209.2172011,0.19109,78,300,0.01,1,1
P23_41N,3/29/2022,191.1780491,206.2464284,0.08446,80,235,0.01,1,1
P23_41S,3/29/2022,134.4054497,196.5735841,0.14635,80,137.75,0.01,1,1
P23_42S,3/29/2022,110.8190867,170.6972482,0.45605,80,300,0.01,1,1
P23_43N,3/29/2022,119.3098782,149.928373,1.14281,80,220.5,0.01,1,1
P23_43S,3/29/2022,103.7884899,164.1565771,2.1994,80,300,0.01,1,1
P23_44N,3/29/2022,122.3557872,158.5631976,0.17026,80,45.5,0.01,1,1
P23_44S,3/29/2022,96.4253505,156.8836925,5.03648,80,43.25,0.01,1,1
P23_45S,3/29/2022,95.03461025,158.2308581,1.29086,62,43.25,0.01,1,1
P23_46N,3/29/2022,96.94581153,141.7959809,0.06918,44,63.5,2,3,1
P23_46S,3/29/2022,90.44680647,153.8467331,2.05311,32,25.25,2,6,1
P23_47N,3/29/2022,94.28683369,132.0221208,0.19371,32,23,2,6,1
P24_34S,4/5/2022,111.907941,120.0598681,0.16512,90,45.5,2,3,1
P24_35S,4/5/2022,129.6317866,140.4010877,0.21118,84,43.25,1,2,1
P24_36N,4/5/2022,141.2524776,139.6761479,0.0383,82,45.5,1,2,1
P24_36S,4/5/2022,163.9990799,182.5104043,0.19181,76,50.5,1,2,1
P24_37N,4/5/2022,144.5545503,151.0126574,0.19806,72,45.5,2,3,1
P24_37S,4/5/2022,164.2308248,197.986085,1.2892,72,67.5,0.01,1,1
P24_38N,4/5/2022,149.8395206,162.6567577,2.01697,74,65,0.01,1,1
P24_39N,4/5/2022,137.6675342,185.5492307,1.09132,74,300,0.01,1,1
P24_39S,4/5/2022,149.67825,198.5002939,2.17697,80,50,0.01,1,1
P24_40N,4/5/2022,145.0531734,202.2234994,1.0073,80,67.5,0.01,1,1
P24_40S,4/5/2022,143.1857655,199.4023159,0.36887,80,62.75,0.01,1,1
P24_41N,4/5/2022,122.8293162,181.6072972,0.1582,80,65,0.01,1,1
P24_41S,4/5/2022,138.4393735,200.3055923,0.25009,80,300,0.01,1,1
P24_42N,4/5/2022,117.2421862,179.2690275,0.05125,80,60.25,0.01,1,1
P24_42S,4/5/2022,128.4187521,193.1142645,0.12514,80,47.75,0.01,1,1
P24_43N,4/5/2022,109.107694,171.4008265,1.15715,80,45.5,0.01,1,1
P24_43S,4/5/2022,115.9313579,180.1419528,2.18291,71,45.5,0.01,1,1
P25_33S,4/5/2022,90.12130529,98.44406255,0.0824,90,55.25,3,3,1
P25_34S,4/5/2022,116.4096902,125.7736811,0.12512,90,41,2,3,1
P25_35N,4/5/2022,110.7345944,123.2586348,0.0471,88,47.75,0.01,1,1
P25_35S,4/5/2022,140.2351445,155.529086,0.10945,70,47.75,0.01,1,1
P25_36N,4/5/2022,122.4928518,142.0912441,0.14306,70,47.75,0.01,1,1
P25_37N,4/5/2022,128.2504608,159.6070299,1.24305,72,52.75,0.01,1,1
P25_37S,4/5/2022,135.1670414,165.6974108,0.2862,74,50,0.01,1,1
P25_38N,4/5/2022,114.3339413,150.6155514,1.07584,80,47.75,0.01,1,1
P25_38S,4/5/2022,130.9165325,167.2822832,0.01502,80,300,0.01,1,1
P25_39N,4/5/2022,119.9869987,163.6484203,0.1603,80,65,0.01,1,1
P25_39S,4/5/2022,129.1672922,174.8856479,0.23468,80,47.75,0.01,1,1
P25_40N,4/5/2022,110.3526717,158.9081669,0.04813,80,142.5,0.01,1,1
P25_41N,4/5/2022,105.9932008,158.7049637,0.22049,77,43.25,0.01,1,1
P25_41S,4/5/2022,115.8790437,170.5523192,1.09155,74,55,0.01,1,1
P25_42N,4/5/2022,101.1137608,156.902645,1.20068,65,43.25,0.01,1,1
P25_42S,4/5/2022,102.6039248,158.1460012,1.03752,65,41,0.01,4,1
P25_43N,4/5/2022,96.92474282,154.3472609,4.06568,71,50.5,0.01,1,1
P26_32S,4/11/2022,104.9473051,103.0162645,2.22753,90,65,3,3,1
P26_32S,3/29/2022,104.9473051,103.0162645,0.2103,90,60.25,3,3,1
P26_33N,4/11/2022,107.572681,113.0907529,2.01155,90,47.75,3,3,1
P26_33N,3/29/2022,107.572681,113.0907529,0.0918,90,45.5,3,3,1
P26_33S,4/11/2022,133.9412976,131.5541158,3.03855,82,38.75,2,3,1
P26_33S,3/29/2022,133.9412976,131.5541158,0.29042,82,46.25,2,3,1
P26_34N,3/29/2022,144.3054185,150.448117,0.14856,74,43.25,2,3,1
P26_34S,3/29/2022,180.5993934,174.8110279,0.11335,73,45.5,0.01,1,1
P26_35N,3/29/2022,169.5247883,183.2496417,0.14301,73,48.25,0.01,1,1
P26_35S,3/29/2022,175.6298716,181.2915892,0.06745,71.5,52.75,0.01,1,1
P26_36N,3/29/2022,168.0027414,189.409257,0.23526,72,55,0.01,1,1
P26_36S,3/29/2022,185.7472241,200.5931672,0.14468,75.5,50,0.01,1,1
P26_37N,3/29/2022,154.7041652,186.3509417,0.18546,77,55.25,0.01,1,1
P26_37S,3/29/2022,168.7376205,199.3784056,1.14639,77,300,0.01,1,1
P26_38N,3/29/2022,156.558785,195.5803404,0.33882,80,45.5,0.01,1,1
P26_38S,3/29/2022,157.5406618,195.5386212,2.20435,80,105,0.01,1,1
P26_39N,3/29/2022,139.3245217,186.8445765,1.3231,80,140,0.01,1,1
P26_39S,3/29/2022,136.3529908,181.2357278,3.10144,80,300,0.01,1,1
P26_40N,3/29/2022,128.0325163,179.7987906,0.16285,80,45.5,0.01,1,1
P26_40S,3/29/2022,136.1518287,188.6200155,0.0405,80,125,0.01,1,1
P26_41N,3/29/2022,120.0219425,175.8345151,2.19251,80,45.5,0.01,1,1
P26_41S,3/29/2022,125.9226314,182.3085382,2.14594,74,55.5,0.01,1,1
P27_16N,3/29/2022,42.94602824,52.97101068,2.41265,62,48.25,3,3,1
P27_16S,3/29/2022,45.12736842,56.54461866,0.063,74,57.75,2,3,1
P27_17N,3/29/2022,53.36565775,62.83078177,2.10186,62,45.5,2,3,1
P27_17S,3/29/2022,59.08599301,68.0354593,0.04729,68,50,1,2,1
P27_18N,3/29/2022,69.89497048,72.23226758,2.12139,41,47.75,1,2,1
P27_18S,3/29/2022,87.15980514,99.69393799,0.04069,47,45.5,0.01,1,1
P27_19N,3/29/2022,85.32863855,88.42832478,2.14898,35,38.75,0.01,1,1
P27_20N,3/29/2022,95.76239107,99.75845986,3.11771,29,76,0.01,1,1
P27_20S,3/29/2022,108.9343559,131.0924755,1.18441,36,38.75,0.01,1,1
P27_21S,3/29/2022,114.6376591,148.77149,2.16805,69.5,60.25,0.01,1,1
P27_22S,3/29/2022,98.84795576,138.0114774,2.33106,41.5,41,0.01,1,1
P27_23S,3/29/2022,88.44428649,129.7820088,2.16566,55.5,43.25,1,2,1
P27_24S,3/29/2022,67.09366857,107.4723583,2.06855,59,45.5,0.01,1,1
P27_25S,3/29/2022,47.2055294,84.06133257,2.34898,78,57.5,2,3,1
P27_31S,4/12/2022,116.6101622,103.4619006,0.16085,87,47.75,2,3,1
P27_32N,4/12/2022,93.82728621,94.51739293,0.06162,87,45.5,2,3,1
P27_32S,4/12/2022,152.4174078,135.1236521,0.19733,74,45.5,1,2,1
P27_33N,4/12/2022,135.3122198,132.6671741,0.25699,75,41,1,2,1
P27_33S,4/12/2022,176.0768465,158.4276333,0.15415,73,60,0.01,1,1
P27_34N,4/12/2022,148.9580608,148.179573,0.18154,73,47.75,0.01,1,1
P27_34S,4/12/2022,174.3282102,166.4197783,1.24452,73,65,0.01,1,1
P27_35N,4/12/2022,157.2050673,164.6653968,1.23844,72.5,65,0.01,1,1
P27_35S,4/12/2022,175.6719295,179.4473423,0.11377,72.5,60,0.01,1,1
P27_36N,4/12/2022,167.3534016,182.9876515,1.437,78,60.25,0.01,1,1
P27_36S,4/12/2022,189.6355393,203.411814,1.02282,77,47.75,0.01,1,1
P27_37N,4/12/2022,164.6504604,195.1014845,0.42107,80,65.25,0.01,1,1
P27_37S,4/12/2022,158.7767437,183.2844616,0.14882,80,57.75,0.01,1,1
P27_38N,4/12/2022,137.3490022,173.3999087,0.16139,80,105,0.01,1,1
P27_38S,4/12/2022,152.2129967,188.4287754,0.30664,80,52.75,0.01,1,1
P27_39S,4/12/2022,137.8401506,178.8612804,1.29795,80,55.25,0.01,1,1
P27_40N,4/12/2022,131.210013,182.60159,0.28405,80,57.75,0.01,1,1
P27_40S,4/12/2022,124.1861797,172.7169982,3.13718,80,52.75,0.01,1,1
P27_41N,4/12/2022,112.9323897,165.854232,3.06913,74,48,0.01,1,1
P28_14S,4/5/2022,43.36568003,52.12999829,0.15017,78.5,52.75,2,3,1
P28_15S,4/5/2022,46.67780201,54.92531175,0.13348,77,55.25,2,3,1
P28_16N,4/5/2022,60.74689075,68.22207107,0.0678,72,47.75,2,3,1
P28_16S,4/5/2022,59.59240005,64.0955585,0.12567,74,47.75,2,3,1
P28_17S,4/5/2022,71.85703395,79.09454839,0.16783,64,47.75,0.01,1,1
P28_18N,4/5/2022,100.4839223,111.4477128,0.06579,56,45.5,0.01,1,1
P28_18S,4/5/2022,106.3060854,116.3305827,0.03729,68,47.75,0.01,1,1
P28_19N,4/5/2022,118.342184,135.3724968,0.05078,28,41,0.01,1,1
P28_19S,4/5/2022,128.465899,142.8609798,0.22883,28,46,0.01,1,1
P28_20N,4/5/2022,142.7452946,164.7021587,0.16539,38,41,0.01,1,1
P28_20S,4/5/2022,128.3870788,149.6651997,0.03684,48.5,45.5,0.01,1,1
P28_21N,4/5/2022,134.5992074,170.7054294,0.22377,52,38.75,0.01,1,1
P28_21S,4/5/2022,127.4857749,160.9161279,1.05757,31,32,0.01,4,1
P28_22N,4/5/2022,107.6412394,148.25984,1.34761,55.5,41,0.01,1,1
P28_22S,4/5/2022,106.3684413,142.597664,1.18907,65,300,0.01,1,1
P28_23N,4/5/2022,103.5488313,148.0513153,2.17253,52,300,0.01,1,1
